Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful
V_BIRD_051_000197,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.92,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000198,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.04,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000199,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.8,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000200,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.92,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000201,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.85,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000202,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.12,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000203,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.82,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000204,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.78,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000205,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.11,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000206,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.94,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000207,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.13,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000208,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.2,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000209,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.98,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000210,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000211,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.97,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000212,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000213,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.89,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000214,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.4,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000215,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.51,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000216,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.96,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000217,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.61,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000218,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.74,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000219,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.13,11.0,81.0,0.0,0.0,0,0.0
V_BIRD_051_000220,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.68,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000221,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.82,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000222,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.56,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000223,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.99,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000224,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.79,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000225,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.79,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000226,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.96,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000227,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.81,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000228,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.7,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000229,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.13,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000230,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.9,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.64,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000232,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.0,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000233,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.01,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000234,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.64,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000235,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.68,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000236,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.37,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000237,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.98,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000238,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.53,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000239,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.55,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000240,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.96,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000241,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.91,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000242,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.83,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000243,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.06,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000244,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.67,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000245,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.38,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000246,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.67,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000247,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.63,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000248,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.5,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000249,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.47,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000250,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.82,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000251,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.65,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000252,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.18,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000253,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.96,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000254,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.99,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000255,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.68,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000256,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.37,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000257,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.76,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000258,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.67,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000259,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.06,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000260,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.87,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000261,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.62,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000262,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.58,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000263,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.9,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000264,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.07,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000265,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.54,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000266,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.16,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000267,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.87,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000268,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.59,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000269,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.52,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000270,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.4,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000271,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.07,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000272,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.8,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000273,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.21,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000274,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.06,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000275,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.59,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000276,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.52,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000277,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.76,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000278,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.46,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000279,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.54,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000280,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.26,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000281,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.64,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000282,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.7,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000283,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.27,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000284,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.82,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000285,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.87,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000286,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.72,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000287,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.12,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000288,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.9,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000289,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.65,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000290,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.08,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000291,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.38,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000292,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.8,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000293,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.21,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000294,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.91,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000295,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.78,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000296,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.59,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000297,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.2,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000298,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.91,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000299,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.61,11.0,84.0,0.0,0.0,0,0.0
V_BIRD_051_000300,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16.57,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000301,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.97,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000302,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.65,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000303,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.85,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000304,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.74,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000305,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.25,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000306,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.02,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000307,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.27,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000308,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.39,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000309,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.66,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000310,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.18,11.0,83.0,0.0,0.0,0,0.0
V_BIRD_051_000311,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.5,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000312,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.97,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000313,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.15,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000314,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.99,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000315,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.06,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000316,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.2,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000317,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.85,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000318,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.69,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000319,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.47,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000320,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.22,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000321,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.76,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000322,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.89,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000323,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.16,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000324,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.74,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000325,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.65,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000326,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.03,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_051_000327,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.95,11.0,82.0,0.0,0.0,0,0.0
V_BIRD_043_000001,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13.75,10.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000002,0.0,0.0,0.0,0.0,0.0,0,0,0.0,15.55,10.0,69.0,0.0,0.0,0,0.0
V_BIRD_043_000003,1.0,0.489063,0.710938,0.535937,0.775391,bird,0,0.6521,13.89,10.0,70.0,0.0,29.0,0,0.0
V_BIRD_043_000004,1.0,0.485938,0.707031,0.540625,0.779297,bird,0,0.4066,17.53,10.0,67.0,0.0,30.0,0,0.0
V_BIRD_043_000005,1.0,0.489063,0.710938,0.535937,0.777344,bird,0,0.6278,12.86,10.0,69.0,0.0,28.0,0,0.0
V_BIRD_043_000006,1.0,0.4875,0.708984,0.540625,0.777344,bird,0,0.3906,13.84,10.0,69.0,0.0,29.0,0,0.0
V_BIRD_043_000007,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.97,10.0,70.0,0.0,0.0,0,0.0
V_BIRD_043_000008,1.0,0.485938,0.705078,0.542188,0.779297,bird,0,0.3825,14.26,10.0,70.0,0.0,28.0,0,0.0
V_BIRD_043_000009,1.0,0.484375,0.705078,0.539062,0.777344,bird,0,0.7184,13.03,10.0,71.0,0.0,28.0,0,0.0
V_BIRD_043_000010,1.0,0.485938,0.703125,0.540625,0.777344,bird,0,0.4276,12.88,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000011,1.0,0.482812,0.703125,0.539062,0.775391,bird,0,0.7555,13.13,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000012,1.0,0.4875,0.705078,0.5375,0.773438,bird,0,0.3669,13.5,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000013,1.0,0.489063,0.707031,0.534375,0.769531,bird,0,0.6434,14.27,10.0,72.0,0.0,29.0,0,0.0
V_BIRD_043_000014,1.0,0.4875,0.707031,0.535937,0.769531,bird,0,0.4875,16.72,10.0,71.0,0.0,29.0,0,0.0
V_BIRD_043_000015,1.0,0.489063,0.708984,0.532813,0.767578,bird,0,0.6611,13.42,10.0,71.0,1.0,28.0,0,0.0
V_BIRD_043_000016,1.0,0.489063,0.703125,0.5375,0.769531,bird,0,0.316,13.39,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000017,1.0,0.490625,0.699219,0.5375,0.763672,bird,0,0.6251,12.75,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000018,1.0,0.490625,0.703125,0.535937,0.767578,bird,0,0.5146,13.01,10.0,72.0,0.0,28.0,0,0.0
V_BIRD_043_000019,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.96,11.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000020,1.0,0.489063,0.703125,0.532813,0.765625,bird,0,0.4437,13.06,11.0,73.0,0.0,28.0,0,0.0
V_BIRD_043_000021,1.0,0.489063,0.699219,0.534375,0.761719,bird,0,0.4211,12.61,11.0,73.0,0.0,28.0,0,0.0
V_BIRD_043_000022,1.0,0.489063,0.695312,0.539062,0.763672,bird,0,0.371,13.9,11.0,73.0,0.0,28.0,0,0.0
V_BIRD_043_000023,1.0,0.4875,0.691406,0.540625,0.761719,bird,0,0.4111,13.47,11.0,73.0,0.0,28.0,0,0.0
V_BIRD_043_000024,1.0,0.485938,0.689453,0.540625,0.759766,bird,0,0.4083,13.76,11.0,73.0,0.0,28.0,0,0.0
V_BIRD_043_000025,1.0,0.4875,0.689453,0.539062,0.757812,bird,0,0.3868,12.74,11.0,74.0,0.0,28.0,0,0.0
V_BIRD_043_000026,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.64,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000027,0.0,0.0,0.0,0.0,0.0,0,0,0.0,15.2,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000028,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14.94,11.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000029,0.0,0.0,0.0,0.0,0.0,0,0,0.0,13.13,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000030,0.0,0.0,0.0,0.0,0.0,0,0,0.0,16.23,11.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000031,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14.36,11.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000032,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.73,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000033,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.32,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000034,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14.72,11.0,75.0,0.0,0.0,0,0.0
V_BIRD_043_000035,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.46,11.0,75.0,0.0,0.0,0,0.0
V_BIRD_043_000036,1.0,0.49375,0.691406,0.539062,0.753906,bird,0,0.3766,13.7,11.0,75.0,0.0,28.0,0,0.0
V_BIRD_043_000037,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.42,11.0,75.0,0.0,0.0,0,0.0
V_BIRD_043_000038,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.1,11.0,76.0,0.0,0.0,0,0.0
V_BIRD_043_000039,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.5,11.0,76.0,0.0,0.0,0,0.0
V_BIRD_043_000040,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.74,11.0,76.0,0.0,0.0,0,0.0
V_BIRD_043_000041,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.4,11.0,77.0,0.0,0.0,0,0.0
V_BIRD_043_000042,0.0,0.0,0.0,0.0,0.0,0,0,0.0,14.69,11.0,76.0,0.0,0.0,0,0.0
V_BIRD_043_000043,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.61,11.0,77.0,0.0,0.0,0,0.0
V_BIRD_043_000044,1.0,0.49375,0.683594,0.539062,0.742188,bird,0,0.495,13.18,11.0,77.0,0.0,28.0,0,0.0
V_BIRD_043_000045,1.0,0.49375,0.677734,0.5375,0.738281,bird,0,0.5817,13.17,11.0,77.0,0.0,28.0,0,0.0
V_BIRD_043_000046,1.0,0.49375,0.673828,0.5375,0.736328,bird,0,0.6508,15.92,11.0,77.0,0.0,29.0,0,0.0
V_BIRD_043_000047,1.0,0.495312,0.675781,0.5375,0.734375,bird,0,0.572,14.51,11.0,77.0,0.0,29.0,0,0.0
V_BIRD_043_000048,1.0,0.495312,0.679688,0.534375,0.736328,bird,0,0.5417,13.09,11.0,77.0,1.0,28.0,0,0.0
V_BIRD_043_000049,1.0,0.492188,0.679688,0.532813,0.736328,bird,0,0.5837,13.79,11.0,76.0,1.0,29.0,0,0.0
V_BIRD_043_000050,1.0,0.492188,0.679688,0.53125,0.734375,bird,0,0.5356,16.55,11.0,76.0,1.0,29.0,0,0.0
V_BIRD_043_000051,1.0,0.49375,0.679688,0.53125,0.734375,bird,0,0.5362,16.3,11.0,75.0,1.0,29.0,0,0.0
V_BIRD_043_000052,1.0,0.49375,0.681641,0.53125,0.734375,bird,0,0.2774,16.5,11.0,75.0,0.0,29.0,0,0.0
V_BIRD_043_000053,1.0,0.49375,0.683594,0.529687,0.736328,bird,0,0.3708,17.17,11.0,74.0,0.0,29.0,0,0.0
V_BIRD_043_000054,0.0,0.0,0.0,0.0,0.0,0,0,0.0,15.11,11.0,74.0,0.0,0.0,0,0.0
V_BIRD_043_000055,1.0,0.492188,0.679688,0.534375,0.744141,bird,0,0.4486,12.91,11.0,74.0,0.0,28.0,0,0.0
V_BIRD_043_000056,1.0,0.492188,0.685547,0.534375,0.744141,bird,0,0.282,17.16,10.0,73.0,0.0,30.0,0,0.0
V_BIRD_043_000057,1.0,0.490625,0.6875,0.535937,0.746094,bird,0,0.3558,18.75,10.0,73.0,0.0,30.0,0,0.0
V_BIRD_043_000058,0.0,0.0,0.0,0.0,0.0,0,0,0.0,12.41,10.0,73.0,0.0,0.0,0,0.0
V_BIRD_043_000059,1.0,0.492188,0.685547,0.539062,0.751953,bird,0,0.5126,18.05,10.0,72.0,0.0,30.0,0,0.0
V_BIRD_043_000060,1.0,0.490625,0.685547,0.539062,0.751953,bird,0,0.3734,17.32,10.0,72.0,0.0,31.0,0,0.0
V_BIRD_043_000061,1.0,0.490625,0.6875,0.539062,0.751953,bird,0,0.3803,16.85,10.0,72.0,0.0,37.0,0,0.0
V_BIRD_043_000062,1.0,0.492188,0.689453,0.539062,0.751953,bird,0,0.3904,16.51,10.0,71.0,0.0,30.0,0,0.0
V_BIRD_043_000063,1.0,0.492188,0.689453,0.539062,0.753906,bird,0,0.3134,15.79,10.0,70.0,0.0,30.0,0,0.0
V_BIRD_043_000064,1.0,0.49375,0.693359,0.540625,0.753906,bird,0,0.3193,16.49,10.0,70.0,0.0,29.0,0,0.0
V_BIRD_043_000065,1.0,0.49375,0.689453,0.542188,0.753906,bird,0,0.304,16.46,10.0,69.0,0.0,29.0,0,0.0
V_BIRD_043_000066,0.0,0.0,0.0,0.0,0.0,0,0,0.0,15.08,10.0,69.0,0.0,0.0,0,0.0
V_BIRD_043_000067,1.0,0.496875,0.689453,0.539062,0.751953,bird,0,0.3095,16.34,10.0,68.0,0.0,29.0,0,0.0
V_BIRD_043_000068,1.0,0.495312,0.689453,0.5375,0.744141,bird,0,0.5126,16.62,10.0,68.0,0.0,29.0,0,0.0
V_BIRD_043_000069,1.0,0.496875,0.685547,0.539062,0.746094,bird,0,0.395,20.42,10.0,66.0,0.0,31.0,0,0.0
V_BIRD_043_000070,0.0,0.0,0.0,0.0,0.0,0,0,0.0,19.91,10.0,65.0,0.0,0.0,0,0.0
V_BIRD_043_000071,1.0,0.496875,0.683594,0.539062,0.742188,bird,0,0.3976,21.15,10.0,64.0,0.0,32.0,0,0.0
V_BIRD_043_000072,0.0,0.0,0.0,0.0,0.0,0,0,0.0,29.74,10.0,63.0,0.0,0.0,0,0.0
V_BIRD_043_000073,0.0,0.0,0.0,0.0,0.0,0,0,0.0,17.8,10.0,62.0,0.0,0.0,0,0.0
V_BIRD_043_000074,1.0,0.498437,0.681641,0.54375,0.744141,bird,0,0.2875,18.69,10.0,61.0,0.0,32.0,0,0.0
V_BIRD_043_000075,1.0,0.5,0.681641,0.54375,0.744141,bird,0,0.3013,18.28,10.0,60.0,0.0,43.0,0,0.0
