Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful,
FUSED_DRONE_139_000292,1,0.75,0.578125,0.8,0.617188,drone,0,0.8798,284.25,11,52,0,0,harmful,0.9779,
FUSED_DRONE_139_000293,1,0.75,0.570312,0.8,0.613281,drone,0,0.8421,287.79,11,51,0,0,none,0,
FUSED_DRONE_139_000294,1,0.75,0.574219,0.8,0.613281,drone,0,0.9148,294.13,11,50,0,0,harmful,0.9776,
FUSED_DRONE_139_000295,1,0.75,0.570312,0.8,0.609375,drone,0,0.8518,294.89,11,50,0,0,harmful,0.978,
FUSED_DRONE_139_000296,1,0.753125,0.570312,0.8,0.609375,drone,0,0.8827,288.81,11,49,0,0,none,0,
FUSED_DRONE_139_000297,1,0.75,0.566406,0.8,0.609375,drone,0,0.8363,293.82,11,50,0,0,harmful,0.9776,
FUSED_DRONE_139_000298,1,0.75,0.566406,0.796875,0.609375,drone,0,0.8443,291.44,11,51,0,0,harmful,0.9781,
FUSED_DRONE_139_000299,1,0.75,0.5625,0.8,0.605469,drone,0,0.877,298.81,11,53,0,0,none,0,
FUSED_DRONE_139_000300,1,0.75,0.566406,0.8,0.605469,drone,0,0.904,285.52,11,52,0,0,harmful,0.9776,
FUSED_DRONE_139_000301,1,0.746875,0.558594,0.8,0.601562,drone,0,0.89,280.25,11,53,0,0,harmful,0.9777,
FUSED_DRONE_139_000302,1,0.746875,0.558594,0.8,0.601562,drone,0,0.8543,282.38,11,52,0,0,none,0,
FUSED_DRONE_139_000303,1,0.746875,0.554688,0.796875,0.59375,drone,0,0.8841,281.87,11,51,0,0,harmful,0.9776,
FUSED_DRONE_139_000304,1,0.746875,0.554688,0.8,0.597656,drone,0,0.8602,291.46,11,51,0,0,harmful,0.978,
FUSED_DRONE_139_000305,1,0.746875,0.550781,0.796875,0.59375,drone,0,0.9102,289.86,11,51,0,0,none,0,
FUSED_DRONE_139_000306,1,0.746875,0.550781,0.796875,0.59375,drone,0,0.902,283.04,11,51,0,0,harmful,0.9776,
FUSED_DRONE_139_000307,1,0.746875,0.550781,0.79375,0.589844,drone,0,0.8688,287.98,11,52,0,0,harmful,0.9784,
FUSED_DRONE_140293_001_png.rf.009609e39531c92aaea20e696c206786,1,0.746875,0.546875,0.796875,0.585938,drone,0,0.8505,290.68,11,53,0,0,none,0,
FUSED_DRONE_140293_001_png.rf.eeb0ea2fa8f3f5740696206b4b3e3695,1,0.746875,0.539062,0.796875,0.582031,drone,0,0.8532,711.42,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_002_png.rf.39088e883ad186eea5f99f9b92fb2509,1,0.746875,0.539062,0.796875,0.582031,drone,0,0.8662,295.19,0,0,0,0,harmful,0.9782,
FUSED_DRONE_140293_002_png.rf.e7e58b57d7f5145a94cb78b439fef1cf,1,0.746875,0.535156,0.796875,0.578125,drone,0,0.8711,748.38,0,0,0,0,none,0,
FUSED_DRONE_140293_003_png.rf.8b6b2608027a4a96fca71a9d9bd2f7b9,1,0.746875,0.53125,0.796875,0.578125,drone,0,0.8862,708.66,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_003_png.rf.e56b6c75c4b195e73f56b2e869049f7d,1,0.746875,0.527344,0.79375,0.574219,drone,0,0.7656,453.61,0,0,0,0,harmful,0.9783,
FUSED_DRONE_140293_004_png.rf.39b3b241be04fb4621838cae0dedb23a,1,0.79375,0.527344,0.853125,0.574219,drone,0,0.8282,730.58,0,0,0,0,none,0,
FUSED_DRONE_140293_004_png.rf.604145812d81ebc59f994efde6a1a055,1,0.746875,0.523438,0.79375,0.566406,drone,0,0.8776,663.75,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_005_png.rf.0c92e8634f0479ebeb89f7112b466a91,1,0.746875,0.519531,0.79375,0.566406,drone,0,0.891,728.29,0,0,0,0,harmful,0.9786,
FUSED_DRONE_140293_005_png.rf.76ff7b172caf5a4d3057b9139c03713f,1,0.79375,0.519531,0.853125,0.5625,drone,0,0.8979,467.77,0,0,0,0,none,0,
FUSED_DRONE_140293_006_png.rf.30c393153d1bfe84df36d97304521d59,1,0.746875,0.519531,0.79375,0.5625,drone,0,0.8943,303.07,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_006_png.rf.9200870d4ce33f94243b4bec9286a637,1,0.746875,0.511719,0.79375,0.558594,drone,0,0.9006,435.98,0,0,0,0,harmful,0.9778,
FUSED_DRONE_140293_007_png.rf.58ee85368f1ba291633e0927e9ca2f1b,1,0.746875,0.511719,0.79375,0.558594,drone,0,0.885,642.03,0,0,0,0,none,0,
FUSED_DRONE_140293_007_png.rf.f69c0eea867980197a3bd0ceae057f43,1,0.79375,0.507812,0.853125,0.550781,drone,0,0.8685,655.04,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_008_png.rf.202c3c25439a9148a96171ad0c872eaa,1,0.79375,0.503906,0.853125,0.554688,drone,0,0.8976,775.31,0,0,0,0,harmful,0.9785,
FUSED_DRONE_140293_008_png.rf.202c3c25439a9148a96171ad0c872eaa,1,0.79375,0.5,0.853125,0.546875,drone,0,0.9026,618.72,0,0,0,0,none,0,
FUSED_DRONE_140293_008_png.rf.faa96644d121cb6c0c053b4dfdf83877,2,0.74375,0.5,0.7875,0.546875,drone,0,0.8988,618.72,0,0,0,0,harmful,0.9776,
FUSED_DRONE_140293_009_png.rf.3cf40c160d9fabc4c0600a81f9be50bc,1,0.79375,0.496094,0.853125,0.542969,drone,0,0.9116,419.12,0,0,0,0,harmful,0.9779,
FUSED_DRONE_140293_009_png.rf.3cf40c160d9fabc4c0600a81f9be50bc,1,0.74375,0.492188,0.7875,0.542969,drone,0,0.9229,691.07,0,0,0,0,none,0,
FUSED_DRONE_140293_009_png.rf.44671628dace8602d2996ec8357f2843,2,0.79375,0.488281,0.853125,0.535156,drone,0,0.9006,691.07,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_010_png.rf.c6cb8b7913081f62e72d2c9419e57171,1,0.79375,0.488281,0.853125,0.535156,drone,0,0.8996,682.02,0,0,0,0,harmful,0.9787,
FUSED_DRONE_140293_010_png.rf.c6cb8b7913081f62e72d2c9419e57171,1,0.74375,0.488281,0.7875,0.53125,drone,0,0.9204,756.77,0,0,0,0,none,0,
FUSED_DRONE_140293_010_png.rf.cd77b1a3f79d55645d1ef9aab94e1dc7,2,0.79375,0.480469,0.853125,0.53125,drone,0,0.7974,756.77,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_011_png.rf.a9a757d3a3af6b2e632ab14401e91e1d,1,0.740625,0.488281,0.7875,0.53125,drone,0,0.919,453.62,0,0,0,0,harmful,0.9786,
FUSED_DRONE_140293_011_png.rf.a9a757d3a3af6b2e632ab14401e91e1d,1,0.74375,0.484375,0.7875,0.527344,drone,0,0.9161,728.92,0,0,0,0,none,0,
FUSED_DRONE_140293_011_png.rf.bd4a8a7622527d5a7097010f291e1b2f,2,0.79375,0.472656,0.853125,0.519531,drone,0,0.9185,728.92,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_012_png.rf.35e4e52a424148f511833ad959013541,1,0.79375,0.472656,0.853125,0.523438,drone,0,0.9181,564.46,0,0,0,0,harmful,0.9787,
FUSED_DRONE_140293_012_png.rf.70bbae744a1afb2980838611445d9442,1,0.740625,0.46875,0.784375,0.519531,drone,0,0.9229,656.82,0,0,0,0,none,0,
FUSED_DRONE_140293_012_png.rf.70bbae744a1afb2980838611445d9442,1,0.79375,0.46875,0.853125,0.519531,drone,0,0.92,692.53,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_013_png.rf.7f34ff7d5451e451f4d18273f1bc7f18,2,0.740625,0.492188,0.784375,0.53125,drone,0,0.928,692.53,0,0,0,0,harmful,0.9784,
FUSED_DRONE_140293_013_png.rf.7f34ff7d5451e451f4d18273f1bc7f18,1,0.79375,0.464844,0.853125,0.511719,drone,0,0.9274,457.9,0,0,0,0,none,0,
FUSED_DRONE_140293_013_png.rf.a965b4b16556acc6c94502e200f5c1ca,2,0.7375,0.492188,0.78125,0.535156,drone,0,0.9229,457.9,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_013_png.rf.a965b4b16556acc6c94502e200f5c1ca,1,0.79375,0.460938,0.853125,0.511719,drone,0,0.9282,439.54,0,0,0,0,harmful,0.9788,
FUSED_DRONE_140293_014_png.rf.3260825361cbfb88e1707e8cbdd1d879,2,0.7375,0.492188,0.78125,0.535156,drone,0,0.9302,439.54,0,0,0,0,none,0,
FUSED_DRONE_140293_014_png.rf.3260825361cbfb88e1707e8cbdd1d879,1,0.79375,0.453125,0.85625,0.503906,drone,0,0.931,692.41,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_014_png.rf.adf5ea8edbf6e2612936aface3054942,2,0.7375,0.492188,0.78125,0.535156,drone,0,0.9281,692.41,0,0,0,0,harmful,0.9788,
FUSED_DRONE_140293_014_png.rf.adf5ea8edbf6e2612936aface3054942,1,0.79375,0.453125,0.853125,0.503906,drone,0,0.9305,604.27,0,0,0,0,none,0,
FUSED_DRONE_140293_015_png.rf.5e79e68d553fad3b4584fea166109d9c,2,0.734375,0.492188,0.778125,0.535156,drone,0,0.9231,604.27,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_015_png.rf.5e79e68d553fad3b4584fea166109d9c,1,0.79375,0.449219,0.853125,0.496094,drone,0,0.9212,707.61,0,0,0,0,harmful,0.9785,
FUSED_DRONE_140293_015_png.rf.6eff29fcc438b46fc920c6539e585ed0,2,0.734375,0.492188,0.78125,0.535156,drone,0,0.9164,707.61,0,0,0,0,none,0,
FUSED_DRONE_140293_015_png.rf.6eff29fcc438b46fc920c6539e585ed0,1,0.79375,0.445312,0.853125,0.496094,drone,0,0.915,618.09,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_016_png.rf.5fff139fe7766c871ac40daff74fd188,2,0.73125,0.492188,0.778125,0.535156,drone,0,0.908,618.09,0,0,0,0,harmful,0.9785,
FUSED_DRONE_140293_016_png.rf.9ee01e19ad3bbe97c5c03da779b32681,1,0.73125,0.492188,0.778125,0.53125,drone,0,0.9044,772.45,0,0,0,0,none,0,
FUSED_DRONE_140293_016_png.rf.9ee01e19ad3bbe97c5c03da779b32681,1,0.73125,0.492188,0.775,0.535156,drone,0,0.8426,645.4,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_017_png.rf.1f0b488e127885aa72837f7e19c27d88,2,0.79375,0.4375,0.853125,0.488281,drone,0,0.8907,645.4,0,0,0,0,harmful,0.9784,
FUSED_DRONE_140293_017_png.rf.1f0b488e127885aa72837f7e19c27d88,1,0.790625,0.433594,0.853125,0.480469,drone,0,0.914,793.4,0,0,0,0,none,0,
FUSED_DRONE_140293_017_png.rf.74c6b3fe159dc5db79752e4e55329676,2,0.728125,0.492188,0.775,0.535156,drone,0,0.915,793.4,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_017_png.rf.74c6b3fe159dc5db79752e4e55329676,1,0.728125,0.492188,0.775,0.535156,drone,0,0.915,768.27,0,0,0,0,harmful,0.9786,
FUSED_DRONE_140293_018_png.rf.4f1419426d54592d8efa9e3a88c5dc1d,2,0.790625,0.429688,0.853125,0.480469,drone,0,0.9166,768.27,0,0,0,0,none,0,
FUSED_DRONE_140293_018_png.rf.4f1419426d54592d8efa9e3a88c5dc1d,1,0.725,0.492188,0.775,0.535156,drone,0,0.9139,729.23,0,0,0,0,harmful,0.978,
FUSED_DRONE_140293_018_png.rf.e64f937910ab23da5c67be980c008954,2,0.790625,0.425781,0.85,0.476562,drone,0,0.9065,729.23,0,0,0,0,harmful,0.9785,
FUSED_DRONE_140293_018_png.rf.e64f937910ab23da5c67be980c008954,1,0.79375,0.425781,0.85,0.476562,drone,0,0.9154,662.34,0,0,0,0,normal,0.1581,
FUSED_DRONE_140293_019_png.rf.59082e0a3bf45afb41ef7f9dc2c489ad,2,0.725,0.492188,0.771875,0.535156,drone,0,0.9183,662.34,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_019_png.rf.624df75cb572e2034b087d18802b6c2b,1,0.790625,0.417969,0.853125,0.46875,drone,0,0.9136,759.22,0,0,0,0,normal,0.0763,
FUSED_DRONE_140293_020_png.rf.393e3461c510a943e8e3051c95c4d10b,1,0.790625,0.417969,0.853125,0.464844,drone,0,0.9151,686.74,0,0,0,0,normal,0.1391,
FUSED_DRONE_140293_020_png.rf.3cb3ff5a65e053ae789e0aea3a9fe368,1,0.721875,0.414062,0.76875,0.464844,drone,0,0.8992,437.28,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_021_png.rf.06dfef9af837b160cabe52e98b23fd64,1,0.721875,0.484375,0.76875,0.527344,drone,0,0.8932,452.48,0,0,0,0,normal,0.0767,
FUSED_DRONE_140293_021_png.rf.06dfef9af837b160cabe52e98b23fd64,1,0.790625,0.410156,0.853125,0.460938,drone,0,0.887,682.9,0,0,0,0,normal,0.1518,
FUSED_DRONE_140293_021_png.rf.8ec6d93d60ae521fd75ef792852a23f0,2,0.71875,0.492188,0.765625,0.535156,drone,0,0.8877,682.9,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_022_png.rf.31a1ac044334ba159ae6e3c1516d7e5e,1,0.71875,0.410156,0.765625,0.457031,drone,0,0.8455,695.58,0,0,0,0,normal,0.0766,
FUSED_DRONE_140293_022_png.rf.4858ca23b98322d6c75d53b3b88638d2,1,0.790625,0.40625,0.853125,0.457031,0,0,0.8099,770.98,0,0,0,0,normal,0.1688,
FUSED_DRONE_140293_023_png.rf.06e85c7b99e74d0c51698411f847019f,0,0,0,0,0,drone,0,0,662.5,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_023_png.rf.d72ca49e9bd3bf9c7476bfe0ece812b9,1,0.790625,0.40625,0.853125,0.453125,drone,0,0.8657,656.24,0,0,0,0,normal,0.0767,
FUSED_DRONE_140293_024_png.rf.a3beefa2020e7e3d91e9c7779984db92,1,0.790625,0.402344,0.853125,0.449219,drone,0,0.8754,467.93,0,0,0,0,normal,0.1367,
FUSED_DRONE_140293_024_png.rf.cdf73efcd8251cfa60367088bdbb6779,1,0.79375,0.402344,0.853125,0.449219,drone,0,0.8729,741.34,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_025_png.rf.7d417fadd3855ebdfe67bc0a996717e4,1,0.79375,0.398438,0.853125,0.445312,drone,0,0.8801,769.43,0,0,0,0,normal,0.077,
FUSED_DRONE_140293_025_png.rf.cd8e9b8325fc74f925e0ab26e6ba8715,1,0.715625,0.492188,0.7625,0.535156,drone,0,0.8594,788.81,0,0,0,0,normal,0.1337,
FUSED_DRONE_140293_026_png.rf.4fd8e9acd03765d412c1435622850524,1,0.715625,0.492188,0.7625,0.535156,drone,0,0.7496,612.62,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_026_png.rf.69dff222d64885cb8ebb154b5b9b1d52,1,0.715625,0.398438,0.7625,0.445312,drone,0,0.8614,433.03,0,0,0,0,normal,0.0767,
FUSED_DRONE_140293_027_png.rf.790fcc2e6f4c8662e9466795fbac9cae,1,0.715625,0.394531,0.7625,0.441406,drone,0,0.8642,746.04,0,0,0,0,normal,0.1375,
FUSED_DRONE_140293_027_png.rf.c508c37bb08057911b424678cce4d1ee,1,0.71875,0.390625,0.7625,0.441406,drone,0,0.8196,463.23,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_028_png.rf.59f5794d4870289ca56759807963ef66,1,0.715625,0.390625,0.765625,0.441406,drone,0,0.8655,712.31,0,0,0,0,normal,0.0759,
FUSED_DRONE_140293_028_png.rf.6e9e7bdea0045f7f1e9d11ec3528543b,1,0.79375,0.386719,0.853125,0.441406,drone,0,0.8927,647.28,0,0,0,0,normal,0.114,
FUSED_DRONE_140293_029_png.rf.6727ddec3324a9fe44b77a58d470fe74,1,0.790625,0.386719,0.853125,0.4375,drone,0,0.8921,693.46,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_029_png.rf.6c2e9a75bd625068c8ad5a2651f69d15,1,0.790625,0.386719,0.853125,0.4375,drone,0,0.8531,654.37,0,0,0,0,normal,0.0744,
FUSED_DRONE_140293_030_png.rf.f86c14d1baa1bda24a1c81bd9bb5edc1,1,0.790625,0.386719,0.853125,0.4375,drone,0,0.7963,556.76,0,0,0,0,normal,0.1953,
FUSED_DRONE_140293_030_png.rf.fa85a76576b6c2ee6962d604d78639eb,1,0.790625,0.382812,0.853125,0.429688,drone,0,0.8437,449.52,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_031_png.rf.495874a78ba55a972b87ee56c6171ccb,1,0.71875,0.382812,0.765625,0.433594,drone,0,0.857,681.37,0,0,0,0,normal,0.0769,
FUSED_DRONE_140293_031_png.rf.495874a78ba55a972b87ee56c6171ccb,1,0.790625,0.382812,0.853125,0.429688,drone,0,0.8401,715.74,0,0,0,0,normal,0.1313,
FUSED_DRONE_140293_031_png.rf.4c5057d5b673a2787e18f45a48fb5522,2,0.71875,0.484375,0.76875,0.53125,drone,0,0.8628,715.74,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_032_png.rf.675d7c13e2bbbe12ffb71ae50c5b1bc6,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.9154,768.3,0,0,0,0,normal,0.0758,
FUSED_DRONE_140293_032_png.rf.675d7c13e2bbbe12ffb71ae50c5b1bc6,1,0.615625,0.496094,0.715625,0.539062,drone,0,0.9239,735.28,0,0,0,0,normal,0.1641,
FUSED_DRONE_140293_032_png.rf.7ec00190e1f15e6b7919595d2b85d07c,2,0.6125,0.488281,0.715625,0.535156,drone,0,0.9223,735.28,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_033_png.rf.59d900f53badf475f48e753da0b9215c,1,0.615625,0.171875,0.715625,0.242188,drone,0,0.9197,731,0,0,0,0,normal,0.0763,
FUSED_DRONE_140293_033_png.rf.7cf9c50abf378fd935a8e03d4d24ef8d,1,0.6125,0.496094,0.71875,0.539062,drone,0,0.918,784.92,0,0,0,0,normal,0.1775,
FUSED_DRONE_140293_034_png.rf.9bd17198751e0a2a9e9aca50fff65b68,1,0.6125,0.496094,0.715625,0.539062,drone,0,0.9266,447.25,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_034_png.rf.f94c4191af7efb4fc48870ce6bb433ed,1,0.615625,0.5,0.7125,0.542969,drone,0,0.9229,619.55,0,0,0,0,normal,0.0766,
FUSED_DRONE_140293_035_png.rf.2e61a9c1ca2e1cb1adabb91341978e07,1,0.628125,0.171875,0.7,0.226562,drone,0,0.6069,678.7,0,0,0,0,normal,0.1426,
FUSED_DRONE_140293_035_png.rf.2e61a9c1ca2e1cb1adabb91341978e07,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.8643,698.42,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_035_png.rf.42731a3e8d6fef69b6542ae37b3d1126,2,0.6125,0.5,0.7125,0.542969,drone,0,0.9257,698.42,0,0,0,0,normal,0.0765,
FUSED_DRONE_140293_036_png.rf.2af2ef8472545dce2602bf66fd411f76,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.928,603.57,0,0,0,0,normal,0.1888,
FUSED_DRONE_140293_036_png.rf.c3a1dfda828078b9fd67f877f320d2fc,1,0.6125,0.496094,0.7125,0.539062,drone,0,0.9292,731.39,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_037_png.rf.76813ea792d06873e850cdc9572b38ee,1,0.609375,0.152344,0.7125,0.222656,drone,0,0.9242,771.15,0,0,0,0,normal,0.0766,
FUSED_DRONE_140293_037_png.rf.76813ea792d06873e850cdc9572b38ee,1,0.790625,0.214844,0.85625,0.265625,drone,0,0.9316,682.86,0,0,0,0,normal,0.1245,
FUSED_DRONE_140293_037_png.rf.89d73c71817228d42f42bcd35e33f6ca,2,0.609375,0.5,0.7125,0.542969,drone,0,0.9303,682.86,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_038_png.rf.2d7018eaab84c5e1b9bfc5d1816bf6eb,1,0.609375,0.148438,0.709375,0.21875,drone,0,0.9284,468.81,0,0,0,0,normal,0.0757,
FUSED_DRONE_140293_038_png.rf.df608a8266499197d00a38ba9a02b539,1,0.609375,0.144531,0.709375,0.214844,drone,0,0.9259,734.52,0,0,0,0,normal,0.2522,
FUSED_DRONE_140293_039_png.rf.314c833e3d1cfd7483246548f04430ed,1,0.609375,0.144531,0.709375,0.214844,drone,0,0.9316,667.51,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_039_png.rf.5511e97c106ca7ce1e7e7c1230c9205d,1,0.609375,0.140625,0.70625,0.207031,drone,0,0.8758,420.24,0,0,0,0,normal,0.0773,
FUSED_DRONE_140293_040_png.rf.1af64139391b6221da7635e4c9255764,1,0.60625,0.140625,0.709375,0.207031,drone,0,0.9265,426.28,0,0,0,0,normal,0.1331,
FUSED_DRONE_140293_040_png.rf.2d52c55d1b952fdf298fd669758a7729,1,0.609375,0.132812,0.70625,0.203125,drone,0,0.9203,433.81,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_041_png.rf.22e31ea3da054c8b83884bd354d77809,1,0.609375,0.136719,0.70625,0.203125,drone,0,0.9085,433.49,0,0,0,0,normal,0.0771,
FUSED_DRONE_140293_041_png.rf.604732c2bef0c39aba7432403848c694,1,0.60625,0.128906,0.70625,0.199219,drone,0,0.9183,556.46,0,0,0,0,normal,0.1443,
FUSED_DRONE_140293_042_png.rf.10dc3261e6d51f3d891c3ea3adc6e547,1,0.60625,0.128906,0.70625,0.199219,drone,0,0.9313,726.31,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_042_png.rf.71df492765289fb1e73d59cc97ea2edb,1,0.79375,0.214844,0.853125,0.265625,drone,0,0.9323,444.63,0,0,0,0,normal,0.0776,
FUSED_DRONE_140293_043_png.rf.2be8211c525e9b95bafad56ca181d205,1,0.79375,0.214844,0.853125,0.265625,drone,0,0.916,735.04,0,0,0,0,normal,0.2104,
FUSED_DRONE_140293_043_png.rf.dd0c68d0686af2b9be2dd3635c08b2ce,1,0.79375,0.214844,0.853125,0.265625,drone,0,0.9312,758.61,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_044_png.rf.109758f2233a6f4359b5bd32cfab54fc,1,0.79375,0.214844,0.853125,0.265625,drone,0,0.9312,726.2,0,0,0,0,normal,0.0775,
FUSED_DRONE_140293_044_png.rf.a8d587c8f9fcc31e22a5339daa87d9cb,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.9294,633.98,0,0,0,0,normal,0.1509,
FUSED_DRONE_140293_045_png.rf.7451a7e2ab988f6a5d36c512534d69af,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.9285,675.92,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_045_png.rf.c8025e80dd1c9b824d5e3729b58b3f01,1,0.790625,0.214844,0.85625,0.265625,drone,0,0.9295,839,0,0,0,0,normal,0.0772,
FUSED_DRONE_140293_046_png.rf.1b0e26db20e8ee0a35067e27d3539c88,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.93,607.88,0,0,0,0,normal,0.1451,
FUSED_DRONE_140293_046_png.rf.b9c7f80443eb5c765cbb8c0a912814db,1,0.790625,0.214844,0.85625,0.265625,drone,0,0.9279,710.1,0,0,0,0,normal,0.076,
FUSED_DRONE_140293_047_png.rf.14cde6fd8630178afbaa896d7070ff2a,1,0.790625,0.214844,0.85625,0.265625,drone,0,0.9318,736.11,0,0,0,0,normal,0.0771,
FUSED_DRONE_140293_047_png.rf.2a688f1311b8dd9c8b106a9477298195,1,0.603125,0.101562,0.7,0.175781,drone,0,0.9172,710.42,0,0,0,0,none,0,
FUSED_DRONE_140293_048_png.rf.4b2e5ed719375b8d07faa73903860266,1,0.790625,0.210938,0.85625,0.265625,drone,0,0.936,820.44,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_048_png.rf.b5a5152a17319a74e9ab29029874e222,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.9307,657.42,0,0,0,0,harmful,0.9741,
FUSED_DRONE_140293_049_png.rf.7ef2bcfd85d73cc5cc4c477b26624a03,1,0.790625,0.210938,0.85625,0.265625,drone,0,0.928,670.5,0,0,0,0,none,0,
FUSED_DRONE_140293_049_png.rf.be0a388bf7decec08060e9d902db8543,1,0.790625,0.210938,0.853125,0.265625,drone,0,0.9294,750.97,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_050_png.rf.110a50e56a8db7b69dd2cffa35970020,1,0.790625,0.214844,0.853125,0.265625,drone,0,0.9328,651.7,0,0,0,0,harmful,0.9741,
FUSED_DRONE_140293_050_png.rf.cb9191793dee6a1e6defdc5db59ccc9e,1,0.790625,0.210938,0.853125,0.265625,drone,0,0.9251,462.91,0,0,0,0,none,0,
FUSED_DRONE_140293_051_png.rf.45efabf8368d5de76f72d66f728fb096,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.9253,473.96,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_051_png.rf.dc7cc7a24ff4d25d95db0c61b494648a,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.9262,659.55,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_052_png.rf.2946f90e70a8578d5e5bc6aa5b7c0761,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.9092,691.53,0,0,0,0,none,0,
FUSED_DRONE_140293_052_png.rf.4a469ce610009321614276f22d86ee64,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.926,673.34,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_053_png.rf.a542e6c8fa469ea5cc06fabe6d226e9b,1,0.596875,0.089844,0.696875,0.160156,drone,0,0.9292,508.81,0,0,0,0,harmful,0.9739,
FUSED_DRONE_140293_053_png.rf.c0d86fced729475d498fd699c324dd82,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.929,790.21,0,0,0,0,none,0,
FUSED_DRONE_140293_054_png.rf.44becfa91ec078534d2938bf69d762e0,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.9264,436.79,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_054_png.rf.4e260fde372f4fd86d5e6ed78d1e63f9,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.9284,738.22,0,0,0,0,harmful,0.9744,
FUSED_DRONE_140293_055_png.rf.6d4ee6f98fefbd98da07b0032d0db4a2,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.9243,623.26,0,0,0,0,none,0,
FUSED_DRONE_140293_055_png.rf.7f185a36bda14207143cf0d7ffd63ae8,1,0.790625,0.210938,0.85625,0.261719,drone,0,0.9228,828.32,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_056_png.rf.5432b994b06d2782f3c478028675094c,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.9275,739,0,0,0,0,harmful,0.9738,
FUSED_DRONE_140293_056_png.rf.b793e6cafabf4eb56d6a2483b4e1eaab,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.9276,506.49,0,0,0,0,none,0,
FUSED_DRONE_140293_057_png.rf.1aeacd142c0cfdbfc8f09cb439994984,1,0.790625,0.214844,0.853125,0.261719,drone,0,0.9253,463.76,0,0,0,0,harmful,0.9743,
FUSED_DRONE_140293_057_png.rf.dd8f63d932df56f140f5c6e88bcb2452,1,0.790625,0.210938,0.853125,0.261719,drone,0,0.9252,586.48,0,0,0,0,harmful,0.9738,
FUSED_DRONE_140293_058_png.rf.5a31fe187915dc953688118caefb2816,1,0.590625,0.078125,0.690625,0.152344,drone,0,0.9293,689.62,0,0,0,0,none,0,
