Frame_name,track_id,x_min_norm,y_min_norm,x_max_norm,y_max_norm,class_label,direction,confidence_detection,inference_time_detection (ms),FPS (CPU),FPS (GPU),confidence_track,inference_time_track (ms),payload_label,prob_harmful
84_png.rf.3749fae1090ea1de24aea372f312318c_d3.png,0,0.218924,0.240421,0.780595,0.889659,0,0,0,0,0,0,0,0,harmful,0.987
84_png.rf.3749fae1090ea1de24aea372f312318c_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.3749fae1090ea1de24aea372f312318c_v2_v3_v4_d2.png,0,0.219687,0.240474,0.7813,0.892983,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.3749fae1090ea1de24aea372f312318c_v2_v3_v4_d3.png,0,0.218769,0.240474,0.780809,0.889827,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.3749fae1090ea1de24aea372f312318c_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.3749fae1090ea1de24aea372f312318c_v3_v4_d2.png,0,0.219687,0.240474,0.7813,0.892983,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.3749fae1090ea1de24aea372f312318c_v3_v4_d3.png,0,0.218943,0.24051,0.780794,0.890021,0,0,0,0,0,0,0,0,harmful,0.9868
84_png.rf.733016df3b72303f21d730be61ae383fv2new_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2new_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2new_d3.png,0,0.218956,0.240889,0.78019,0.890022,0,0,0,0,0,0,0,0,harmful,0.9871
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v2_v3_v4_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v2_v3_v4_d3.png,0,0.219079,0.241092,0.780283,0.890056,0,0,0,0,0,0,0,0,harmful,0.9872
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v3_v4_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2new_v3_v4_d3.png,0,0.218972,0.241375,0.780379,0.889916,0,0,0,0,0,0,0,0,harmful,0.9872
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v2_v3_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v2_v3_d3.png,0,0.21882,0.240857,0.780711,0.890046,0,0,0,0,0,0,0,0,harmful,0.9873
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v3_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2v2new_v3_d3.png,0,0.219069,0.241025,0.780462,0.890104,0,0,0,0,0,0,0,0,harmful,0.9872
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_d3.png,0,0.218999,0.240634,0.780463,0.89009,0,0,0,0,0,0,0,0,harmful,0.9873
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_v4_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v2_v4_d3.png,0,0.21901,0.240664,0.780511,0.889789,0,0,0,0,0,0,0,0,harmful,0.9871
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v4_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2v2_v4_d3.png,0,0.21898,0.241215,0.780261,0.8901,0,0,0,0,0,0,0,0,harmful,0.9872
84_png.rf.733016df3b72303f21d730be61ae383fv2_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2_v2_v3_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2_v2_v3_d3.png,0,0.218901,0.240922,0.780471,0.89003,0,0,0,0,0,0,0,0,harmful,0.9872
84_png.rf.733016df3b72303f21d730be61ae383fv2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.733016df3b72303f21d730be61ae383fv2_v3_d2.png,0,0.219687,0.241071,0.780524,0.893427,0,0,0,0,0,0,0,0,harmful,0.9883
84_png.rf.733016df3b72303f21d730be61ae383fv2_v3_d3.png,0,0.218918,0.241195,0.780463,0.889929,0,0,0,0,0,0,0,0,harmful,0.9871
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_d3.png,0,0.219449,0.240712,0.780492,0.889713,0,0,0,0,0,0,0,0,harmful,0.9871
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v2_v4_d3.png,0,0.219426,0.240424,0.781078,0.889596,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2new_v4_d3.png,0,0.219526,0.241047,0.780948,0.889674,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_d3.png,0,0.219458,0.240905,0.780817,0.889759,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v2_v3_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v2_v3_v4_d3.png,0,0.219521,0.240297,0.780678,0.889806,0,0,0,0,0,0,0,0,harmful,0.987
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v3_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2new_v3_v4_d3.png,0,0.219521,0.241122,0.781074,0.889754,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v2_v3_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v2_v3_d3.png,0,0.219353,0.241025,0.780503,0.889735,0,0,0,0,0,0,0,0,harmful,0.987
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v3_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2v2_v3_d3.png,0,0.219409,0.240754,0.781009,0.890015,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_d3.png,0,0.219423,0.240888,0.78096,0.889567,0,0,0,0,0,0,0,0,harmful,0.9869
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v2_v3_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v2_v3_v4_d3.png,0,0.219422,0.241027,0.780634,0.889806,0,0,0,0,0,0,0,0,harmful,0.9868
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v3_v4_d2.png,0,0.220033,0.24078,0.780997,0.893216,0,0,0,0,0,0,0,0,harmful,0.9882
84_png.rf.aea55b01fa38f4a44affe8c4c4f3b633v2_v3_v4_d3.png,0,0.219397,0.241041,0.780829,0.890124,0,0,0,0,0,0,0,0,harmful,0.9871
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v2_v3_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v2_v3_d3.png,0,0.218953,0.241001,0.78128,0.890063,0,0,0,0,0,0,0,0,harmful,0.9864
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v3_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6new_v3_d3.png,0,0.218761,0.240716,0.78102,0.890011,0,0,0,0,0,0,0,0,harmful,0.9864
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_d3.png,0,0.218678,0.240774,0.780677,0.890178,0,0,0,0,0,0,0,0,harmful,0.9866
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v2_v4_d3.png,0,0.218796,0.240509,0.781209,0.889803,0,0,0,0,0,0,0,0,harmful,0.9864
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2new_v4_d3.png,0,0.218905,0.240447,0.780462,0.890084,0,0,0,0,0,0,0,0,harmful,0.9868
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_d3.png,0,0.218626,0.241166,0.78098,0.890157,0,0,0,0,0,0,0,0,harmful,0.9865
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v2_v3_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v2_v3_v4_d3.png,0,0.218766,0.24107,0.78062,0.890133,0,0,0,0,0,0,0,0,harmful,0.9866
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v3_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6v2_v3_v4_d3.png,0,0.218811,0.240613,0.781136,0.889826,0,0,0,0,0,0,0,0,harmful,0.9865
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_d3.png,0,0.219005,0.240777,0.781107,0.889903,0,0,0,0,0,0,0,0,harmful,0.9863
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v2_v4_d3.png,0,0.218857,0.240925,0.78108,0.890122,0,0,0,0,0,0,0,0,harmful,0.9866
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v4_d2.png,0,0.219482,0.24065,0.781383,0.89345,0,0,0,0,0,0,0,0,harmful,0.9881
84_png.rf.d25292f9819d12846aca09ff8841e3e6_v4_d3.png,0,0.218769,0.241001,0.78087,0.890011,0,0,0,0,0,0,0,0,harmful,0.9865
85_png.rf.741d8983fc57ff246b22f463474f6df2new_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2new_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2new_d3.png,0,0.203184,0.213083,0.740529,0.834064,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v2_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v2_v3_v4_d3.png,0,0.202993,0.213046,0.740604,0.834312,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2new_v3_v4_d3.png,0,0.202335,0.212969,0.740389,0.834118,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_d3.png,0,0.203217,0.213078,0.740393,0.834238,0,0,0,0,0,0,0,0,normal,0.0151
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v2_v4_d3.png,0,0.20136,0.213111,0.740033,0.833975,0,0,0,0,0,0,0,0,normal,0.0153
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2 2_v4_d3.png,0,0.201452,0.21302,0.740293,0.83408,0,0,0,0,0,0,0,0,normal,0.0151
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_d3.png,0,0.202959,0.21293,0.740517,0.83412,0,0,0,0,0,0,0,0,normal,0.0151
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v2_v4_d3.png,0,0.20244,0.212837,0.740468,0.834169,0,0,0,0,0,0,0,0,normal,0.0154
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2new_v4_d3.png,0,0.201178,0.212959,0.740597,0.83411,0,0,0,0,0,0,0,0,normal,0.015
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_d3.png,0,0.201883,0.213269,0.7407,0.834218,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v2_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v2_v3_v4_d3.png,0,0.201071,0.213183,0.740396,0.834276,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2new_v3_v4_d3.png,0,0.201567,0.213094,0.740474,0.834232,0,0,0,0,0,0,0,0,normal,0.0154
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v2_v3_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v2_v3_d3.png,0,0.200606,0.212948,0.740323,0.833942,0,0,0,0,0,0,0,0,normal,0.015
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v3_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2v2_v3_d3.png,0,0.202506,0.213215,0.740241,0.83409,0,0,0,0,0,0,0,0,normal,0.0154
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_d3.png,0,0.201468,0.213143,0.740341,0.83434,0,0,0,0,0,0,0,0,normal,0.0149
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v2_v4_d3.png,0,0.20428,0.212982,0.740469,0.834052,0,0,0,0,0,0,0,0,normal,0.0151
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_2new_v4_d3.png,0,0.20172,0.213109,0.740437,0.834023,0,0,0,0,0,0,0,0,normal,0.015
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v2_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v2_v3_v4_d3.png,0,0.201683,0.213206,0.740371,0.834231,0,0,0,0,0,0,0,0,normal,0.0151
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v3_v4_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v3_v4_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2v2_v3_v4_d3.png,0,0.202803,0.213063,0.740686,0.834396,0,0,0,0,0,0,0,0,normal,0.0153
85_png.rf.741d8983fc57ff246b22f463474f6df2_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2_v2_v3_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2_v2_v3_d3.png,0,0.199986,0.213089,0.740284,0.834168,0,0,0,0,0,0,0,0,normal,0.0152
85_png.rf.741d8983fc57ff246b22f463474f6df2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85_png.rf.741d8983fc57ff246b22f463474f6df2_v3_d2.png,0,0.204691,0.211641,0.745621,0.835959,0,0,0,0,0,0,0,0,normal,0.0147
85_png.rf.741d8983fc57ff246b22f463474f6df2_v3_d3.png,0,0.203173,0.21321,0.740444,0.834146,0,0,0,0,0,0,0,0,normal,0.0151
86_png.rf.171141e80543baffa9d30cbd87d077d3v2new_v2_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_png.rf.171141e80543baffa9d30cbd87d077d3v2new_v2_v3_d2.png,0,0.153755,0.019792,0.671495,0.506576,0,0,0,0,0,0,0,0,normal,0.011
86_png.rf.171141e80543baffa9d30cbd87d077d3v2new_v2_v3_d3.png,0,0.154929,0.024099,0.670609,0.506434,0,0,0,0,0,0,0,0,normal,0.0107
86_png.rf.171141e80543baffa9d30cbd87d077d3v2new_v3_d1.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86_png.rf.171141e80543baffa9d30cbd87d077d3v2new_v3_d2.png,0,0.153755,0.019792,0.671495,0.506576,0,0,0,0,0,0,0,0,normal,0.011
